timestamp,order_id,pack_date,ship_date,ship_method,number_of_items,box_size,defect_reported
2025-06-06 06:00:00,5823727c-337a-4780-9133-257774c99694,2025-06-06 08:00:00,2025-06-06 16:00:00,ups,3,A,
2025-06-06 04:00:00,b881c68b-76e3-4f52-8455-83b096443bae,2025-06-06 09:00:00,2025-06-07 02:00:00,ups,2,A,poorly packed
2025-06-05 16:00:00,521da878-d294-45e0-8654-0d9c535bd754,2025-06-06 09:00:00,2025-06-06 21:00:00,fedex,5,C,
2025-06-05 13:00:00,b18267eb-3473-4ffe-9e89-badd2a6bd57c,2025-06-06 10:00:00,2025-06-07 04:00:00,ups,4,A,
2025-06-06 01:00:00,bb43adda-1745-4b9a-bb09-fe5896363994,2025-06-06 10:00:00,2025-06-06 23:00:00,dhl,3,C,
2025-06-06 08:00:00,560001f9-f696-4e85-8c49-54b98fd1e803,2025-06-06 10:00:00,2025-06-06 19:00:00,usps,5,C,
2025-06-06 04:00:00,e511885a-81c9-4197-826e-33f26042b9e8,2025-06-06 11:00:00,2025-06-06 18:00:00,fedex,1,C,
2025-06-05 21:00:00,7556e754-ed19-4618-b79f-d46c80f4f5bc,2025-06-06 11:00:00,2025-06-06 22:00:00,usps,5,B,wrong items
2025-06-06 03:00:00,cd07139f-505b-4d5f-808d-9df6228e2af2,2025-06-06 11:00:00,2025-06-06 22:00:00,fedex,2,B,
2025-06-05 17:00:00,cd3ff470-30fd-406e-843a-97ba9bd8245a,2025-06-06 12:00:00,2025-06-06 22:00:00,ups,3,B,
2025-06-05 21:00:00,efb0bf6c-9296-4be9-8d14-a03aa4b6e34f,2025-06-06 12:00:00,2025-06-06 23:00:00,ups,5,A,
2025-06-06 06:00:00,a0452f4a-c4d5-4a82-ad66-4d941b9c378a,2025-06-06 12:00:00,2025-06-06 20:00:00,dhl,3,C,
2025-06-06 09:00:00,faebd55c-1a9d-41db-b05b-64e8252ddbad,2025-06-06 12:00:00,2025-06-07 01:00:00,dhl,2,B,
2025-06-05 23:00:00,0a710239-68f9-491f-87f4-198f15c5b66a,2025-06-06 12:00:00,2025-06-07 11:00:00,usps,5,C,
2025-06-06 01:00:00,93ef3b81-0128-4e89-bfa4-0b0295c45c25,2025-06-06 13:00:00,2025-06-07 01:00:00,ups,3,B,
2025-06-06 01:00:00,61c96f4a-1314-4f6c-8e09-76e1b6c116b0,2025-06-06 14:00:00,2025-06-07 07:00:00,ups,1,B,
2025-06-05 16:00:00,d8814af1-8c23-4422-9ba6-2417b68edb2d,2025-06-06 14:00:00,2025-06-07 03:00:00,dhl,3,B,
2025-06-05 16:00:00,c4b9f888-76c0-451e-a9fc-e3b8a324842a,2025-06-06 14:00:00,2025-06-06 23:00:00,ups,1,B,
2025-06-06 10:00:00,16aba146-36d6-462b-87ff-82a24b984e15,2025-06-06 14:00:00,2025-06-07 05:00:00,dhl,5,B,
2025-06-06 06:00:00,8fccc802-7e0b-4da7-83bb-031b8755762f,2025-06-06 14:00:00,2025-06-07 05:00:00,fedex,4,B,
2025-06-05 22:00:00,537721d9-4997-4047-b6c2-3d2d7d8d768b,2025-06-06 14:00:00,2025-06-07 04:00:00,ups,3,C,
2025-06-06 12:00:00,ef9c469d-6a3c-4f40-9ceb-5976e824f974,2025-06-06 14:00:00,2025-06-07 06:00:00,dhl,5,B,
2025-06-05 17:00:00,530230aa-d085-46ef-b1ac-98b920a97386,2025-06-06 15:00:00,2025-06-07 11:00:00,dhl,4,B,
2025-06-06 14:00:00,f5247939-cff1-4792-b761-baad9293f492,2025-06-06 15:00:00,2025-06-07 13:00:00,dhl,1,A,
2025-06-06 04:00:00,6a552109-0f16-454a-9609-6a03de9c3a9d,2025-06-06 15:00:00,2025-06-07 07:00:00,dhl,1,C,
2025-06-05 22:00:00,f7613682-6e5f-4043-9418-147a0c3a5403,2025-06-06 15:00:00,2025-06-07 12:00:00,dhl,3,C,
2025-06-05 21:00:00,608b1a42-9f91-4a17-af63-c0b911e85241,2025-06-06 16:00:00,2025-06-06 22:00:00,ups,4,A,
2025-06-06 15:00:00,2b0a03da-ce47-4626-a52b-5a6504698c4c,2025-06-06 16:00:00,2025-06-07 11:00:00,ups,5,A,
2025-06-06 16:00:00,6597dd09-42be-4b29-960f-b17198c8b22a,2025-06-07 08:00:00,2025-06-07 21:00:00,ups,5,B,
2025-06-06 10:00:00,7dd5b67b-caeb-4efa-a01c-02ba8cc61714,2025-06-07 08:00:00,2025-06-07 20:00:00,usps,3,C,
2025-06-06 15:00:00,dc24d390-7d27-42bd-9efb-54e2ac66b742,2025-06-07 08:00:00,2025-06-07 22:00:00,ups,5,A,
2025-06-07 01:00:00,fab8f746-7e7e-478b-b48f-bd409eddf4e7,2025-06-07 09:00:00,2025-06-08 04:00:00,ups,1,A,
2025-06-06 11:00:00,ac7af3d7-dd1a-4ef4-855d-2295d32df3c3,2025-06-07 09:00:00,2025-06-08 05:00:00,ups,2,B,
2025-06-06 16:00:00,6a5c68d7-9147-432c-a850-def36c3f9fb8,2025-06-07 09:00:00,2025-06-07 15:00:00,ups,4,B,
2025-06-06 19:00:00,78f8d60f-a8ba-4b92-9928-5058b539c44d,2025-06-07 09:00:00,2025-06-08 00:00:00,ups,5,A,
2025-06-06 13:00:00,8e98110d-ad24-440f-8460-2a00ac173979,2025-06-07 10:00:00,2025-06-07 19:00:00,usps,3,B,
2025-06-06 17:00:00,06a89025-6cc8-458d-a1da-0148ec443c8a,2025-06-07 10:00:00,2025-06-08 01:00:00,usps,3,A,
2025-06-06 18:00:00,7abcab5d-9397-4f38-a9e0-ebfd7cff397c,2025-06-07 10:00:00,2025-06-07 19:00:00,ups,3,C,
2025-06-07 08:00:00,75362e4f-5302-4430-8aeb-dc90d323d295,2025-06-07 10:00:00,2025-06-07 23:00:00,dhl,1,C,poorly packed
2025-06-07 02:00:00,86e9e418-7391-48c0-bf14-03cf1208d991,2025-06-07 10:00:00,2025-06-08 03:00:00,ups,1,B,
2025-06-07 00:00:00,43ef04d5-0f48-4c4f-9232-0a54eba0f26e,2025-06-07 11:00:00,2025-06-07 23:00:00,dhl,4,A,
2025-06-06 20:00:00,e611dfed-68e7-4d1e-8836-d6676203cc6b,2025-06-07 11:00:00,2025-06-08 01:00:00,fedex,2,A,
2025-06-07 10:00:00,ef5d2fa4-69e7-47f4-9c62-1feb1883f7a2,2025-06-07 11:00:00,2025-06-07 19:00:00,dhl,1,A,
2025-06-07 06:00:00,9e1d7004-5d67-4000-a0a0-3d28a64e4cb0,2025-06-07 11:00:00,2025-06-07 23:00:00,usps,2,C,
2025-06-06 14:00:00,95a66c8e-2db5-4ca9-81a3-473ac02a472e,2025-06-07 12:00:00,2025-06-07 21:00:00,usps,5,A,
2025-06-06 15:00:00,b0cdc744-693e-4235-a1f1-76159eed20ae,2025-06-07 12:00:00,2025-06-07 21:00:00,ups,5,C,
2025-06-06 23:00:00,f414040c-174b-4696-a446-627ed47fe2b8,2025-06-07 13:00:00,2025-06-08 06:00:00,fedex,4,B,
2025-06-07 10:00:00,789d6e95-480e-4221-8346-0e2138e22354,2025-06-07 13:00:00,2025-06-08 06:00:00,fedex,2,B,
2025-06-06 22:00:00,538c2627-29a9-4d30-8f77-098f0bc219a0,2025-06-07 13:00:00,2025-06-08 04:00:00,usps,2,B,
2025-06-07 12:00:00,a55056a1-d9e8-4c3f-8fc6-d37809614189,2025-06-07 13:00:00,2025-06-08 10:00:00,ups,3,B,
2025-06-07 04:00:00,dde54e02-40c3-4b9d-913d-b760c886baf7,2025-06-07 13:00:00,2025-06-08 01:00:00,fedex,3,C,
2025-06-06 15:00:00,c2aaa20c-6101-4efc-be83-72d12817cb31,2025-06-07 14:00:00,2025-06-08 07:00:00,usps,2,C,
2025-06-07 10:00:00,2893ad4a-e7c0-4faf-8e92-0cbe1ed8d2b0,2025-06-07 14:00:00,2025-06-08 08:00:00,fedex,2,B,
2025-06-07 04:00:00,b2b09ba1-f80a-4b0f-a823-35ee9f3e0dfd,2025-06-07 14:00:00,2025-06-07 23:00:00,fedex,5,B,
2025-06-07 02:00:00,bcb6a5b3-e3bc-439d-be69-eefabeadf903,2025-06-07 14:00:00,2025-06-08 06:00:00,usps,2,C,
2025-06-07 02:00:00,b4b4716a-3afa-4142-b180-2e83c4873b8d,2025-06-07 14:00:00,2025-06-08 06:00:00,usps,1,B,
2025-06-07 04:00:00,bbf2f599-3159-4d73-8774-313d0f85a4b2,2025-06-07 15:00:00,2025-06-08 06:00:00,usps,1,A,
2025-06-06 23:00:00,96237b34-2f10-4c4b-9472-6698c0b01e73,2025-06-07 15:00:00,2025-06-07 22:00:00,usps,2,B,
2025-06-06 21:00:00,b843162b-0580-41e9-9127-54394f97efa9,2025-06-07 15:00:00,2025-06-08 03:00:00,usps,1,A,
2025-06-07 05:00:00,ce2da3c5-5e28-4bee-9fc9-c2f1dc1511a7,2025-06-07 15:00:00,2025-06-08 13:00:00,dhl,3,C,
2025-06-07 10:00:00,07e44658-fa16-4cd5-8bf2-1250eb5da9c1,2025-06-07 15:00:00,2025-06-08 04:00:00,usps,2,C,poorly packed
2025-06-07 12:00:00,c1bea0e2-a524-4a0f-9195-5301f33dc1ea,2025-06-07 16:00:00,2025-06-08 03:00:00,fedex,4,B,
2025-06-06 23:00:00,c70982a2-a92f-4ba4-ab62-4c887a7a4484,2025-06-07 16:00:00,2025-06-08 11:00:00,usps,5,C,
2025-06-07 02:00:00,ca1c55a8-7ced-404f-b05c-57dd83c74287,2025-06-07 16:00:00,2025-06-08 09:00:00,dhl,2,C,
2025-06-07 10:00:00,fc0ba9cb-bf84-401d-94ca-bad31307b106,2025-06-07 16:00:00,2025-06-08 02:00:00,usps,3,C,
2025-06-07 10:00:00,be14891f-94d1-4e17-a3d6-12778c7cffb9,2025-06-08 08:00:00,2025-06-09 03:00:00,ups,4,A,
2025-06-08 04:00:00,125b3e72-f482-496f-82e7-751301dfc262,2025-06-08 08:00:00,2025-06-09 04:00:00,fedex,3,B,
2025-06-07 23:00:00,5a04fe43-f308-46f5-a778-66c85e0e7567,2025-06-08 08:00:00,2025-06-08 21:00:00,usps,4,A,
2025-06-08 03:00:00,d5b3a3f1-8c4e-4bd9-b115-a2c57153fb70,2025-06-08 08:00:00,2025-06-09 07:00:00,fedex,2,C,
2025-06-07 20:00:00,31da6847-f4e9-4a85-b15e-1b816abf94ad,2025-06-08 09:00:00,2025-06-09 03:00:00,dhl,5,C,
2025-06-08 05:00:00,894f9ba4-31ff-4e6c-8cff-b474729d8a7c,2025-06-08 09:00:00,2025-06-09 06:00:00,usps,2,A,
2025-06-07 17:00:00,5826db89-33e9-4aba-ae9b-db04a01e5dab,2025-06-08 09:00:00,2025-06-08 23:00:00,ups,3,B,
2025-06-07 21:00:00,4262ee4d-bdb9-465f-8f72-52ab29d97054,2025-06-08 11:00:00,2025-06-09 05:00:00,dhl,1,A,
2025-06-07 14:00:00,bb2c046f-ca9e-4901-8621-f5ca52cfff75,2025-06-08 11:00:00,2025-06-09 10:00:00,usps,2,B,
2025-06-08 08:00:00,9d98a28a-a912-4962-b0e1-6fd25710a15f,2025-06-08 11:00:00,2025-06-09 04:00:00,ups,4,B,
2025-06-07 22:00:00,64849a99-a4d7-4a5e-a504-5f3e56cd4998,2025-06-08 11:00:00,2025-06-09 09:00:00,ups,5,C,
2025-06-08 10:00:00,c8c048ec-b3be-4604-9b5c-51f3a28259d1,2025-06-08 11:00:00,2025-06-09 04:00:00,usps,3,B,
2025-06-08 03:00:00,b8971da6-55a8-4c67-920c-d61d18a154e9,2025-06-08 12:00:00,2025-06-08 23:00:00,usps,2,B,
2025-06-08 05:00:00,c54b34cc-8890-4350-a40a-41cf7d4609b0,2025-06-08 12:00:00,2025-06-09 05:00:00,ups,4,B,
2025-06-08 07:00:00,1593c8ff-2a99-4c57-bc29-47f1abaff591,2025-06-08 13:00:00,2025-06-08 22:00:00,ups,2,A,
2025-06-07 15:00:00,0b341a24-9c62-4c5e-a3e6-e6052aa429f1,2025-06-08 13:00:00,2025-06-08 20:00:00,fedex,2,A,
2025-06-08 10:00:00,c4846f32-bee3-45a5-bee6-cd937ced8bcf,2025-06-08 14:00:00,2025-06-09 05:00:00,ups,2,C,
2025-06-07 20:00:00,5481cfad-7638-45a1-98b8-f7873252a293,2025-06-08 14:00:00,2025-06-09 09:00:00,fedex,4,A,
2025-06-08 11:00:00,c2e5cc4d-a7a9-4669-81d7-ae756f80827e,2025-06-08 14:00:00,2025-06-09 10:00:00,fedex,1,A,
2025-06-08 04:00:00,a61ef95e-3ba4-4279-833b-835156f56145,2025-06-08 14:00:00,2025-06-08 20:00:00,dhl,4,A,
2025-06-08 10:00:00,860e30f0-60ed-4211-ac8e-763dd508bfbf,2025-06-08 15:00:00,2025-06-09 05:00:00,ups,2,A,poorly packed
2025-06-07 19:00:00,a8dfe559-aee0-45d3-87e3-bc0e2478ca57,2025-06-08 15:00:00,2025-06-09 10:00:00,ups,2,A,
2025-06-08 14:00:00,63eb7a45-b410-48e0-9595-3e3bc4942051,2025-06-08 15:00:00,2025-06-09 13:00:00,fedex,2,A,
2025-06-07 20:00:00,55c41372-857a-4663-8463-e5b7ae2c05b9,2025-06-08 16:00:00,2025-06-09 15:00:00,fedex,3,C,
2025-06-08 09:00:00,6342d03d-1a9c-4568-94ce-a2e72c1bd3be,2025-06-08 16:00:00,2025-06-08 22:00:00,ups,4,B,
2025-06-07 23:00:00,96f79b4c-9eb6-4c77-a871-6f5e8ad65da1,2025-06-08 16:00:00,2025-06-09 06:00:00,fedex,2,C,
2025-06-08 04:00:00,6d7bb912-0437-4b30-b39f-2f8d43db0f35,2025-06-08 16:00:00,2025-06-09 04:00:00,dhl,5,A,
2025-06-08 01:00:00,2806c6ef-2700-41c6-a668-75faf1886aaf,2025-06-08 16:00:00,2025-06-09 11:00:00,dhl,1,B,
2025-06-08 12:00:00,491f12c3-e765-4404-aeaf-b1efa700166e,2025-06-08 16:00:00,2025-06-08 22:00:00,ups,2,A,
2025-06-08 12:00:00,be7246ca-6a69-4414-a4f2-55efa10cc766,2025-06-08 16:00:00,2025-06-09 08:00:00,dhl,4,A,
2025-06-09 02:00:00,e76cbc9d-0bbc-4ca3-88f7-cdd37b8d759c,2025-06-09 08:00:00,2025-06-09 22:00:00,dhl,2,B,
2025-06-08 22:00:00,35e0ea2e-0146-457d-a4ff-fc7fd5c8c8c2,2025-06-09 08:00:00,2025-06-09 14:00:00,usps,1,B,
2025-06-09 06:00:00,b1bfd4f0-73da-4bbf-9979-6a5ba1a5d713,2025-06-09 08:00:00,2025-06-09 19:00:00,dhl,4,A,
2025-06-09 02:00:00,4a2e5436-e8e8-4483-95fc-93d71c2553c8,2025-06-09 08:00:00,2025-06-09 20:00:00,fedex,4,B,
2025-06-08 20:00:00,62d1f972-8603-4870-b7b0-d87f83a9a89d,2025-06-09 08:00:00,2025-06-09 20:00:00,dhl,4,B,
2025-06-09 02:00:00,ef6833cf-1f76-42af-9140-9c6d9b6c88f8,2025-06-09 09:00:00,2025-06-10 08:00:00,ups,5,B,
2025-06-08 18:00:00,142b72d6-8b4f-49e5-811c-53571e27380b,2025-06-09 09:00:00,2025-06-10 03:00:00,fedex,3,C,
2025-06-09 03:00:00,908f7f9b-222c-4b7a-bf85-1fd531c9299b,2025-06-09 10:00:00,2025-06-10 05:00:00,dhl,4,B,
2025-06-08 19:00:00,bcc4c1ef-3a38-4d32-81b7-5008b6feae6a,2025-06-09 10:00:00,2025-06-09 18:00:00,usps,3,A,
2025-06-08 11:00:00,04be155c-20b9-497b-a960-4a7ee34c4b0c,2025-06-09 10:00:00,2025-06-10 02:00:00,fedex,1,A,
2025-06-09 04:00:00,01769cc1-fbc8-4a12-9298-5df4862f877d,2025-06-09 10:00:00,2025-06-09 16:00:00,usps,4,C,
2025-06-09 05:00:00,f4a53905-e8d4-45f3-9ae5-fbf18c7dc9cf,2025-06-09 10:00:00,2025-06-09 16:00:00,fedex,1,B,
2025-06-08 18:00:00,a8743d7c-cbda-4867-83f2-b74aa070a5b6,2025-06-09 10:00:00,2025-06-10 00:00:00,ups,4,A,
2025-06-08 14:00:00,91d40cdb-39ef-47c1-ac9b-cae70208c529,2025-06-09 11:00:00,2025-06-10 01:00:00,fedex,4,A,
2025-06-09 05:00:00,791e1a20-50fd-4f11-8564-03a2fee13940,2025-06-09 12:00:00,2025-06-10 11:00:00,ups,4,C,wrong items
2025-06-09 03:00:00,9dc00125-aa7e-4899-b6ce-3cdfb6169d8b,2025-06-09 12:00:00,2025-06-10 00:00:00,dhl,3,B,
2025-06-08 14:00:00,87690497-3d43-4342-909c-24df5003a91b,2025-06-09 12:00:00,2025-06-10 02:00:00,fedex,2,B,
2025-06-08 21:00:00,1cfe5f0a-fee2-475b-942d-208b5a8fd02f,2025-06-09 12:00:00,2025-06-10 08:00:00,usps,2,C,
2025-06-08 15:00:00,2d63b23a-1859-4543-a3ed-7ce7c03ca441,2025-06-09 13:00:00,2025-06-10 01:00:00,ups,5,A,
2025-06-08 22:00:00,3d8bdc32-d283-4e3f-b448-35d92e15c05e,2025-06-09 13:00:00,2025-06-10 11:00:00,fedex,1,B,
2025-06-09 05:00:00,7d96d783-c9fa-43fa-a737-57f668ce2d7f,2025-06-09 13:00:00,2025-06-10 01:00:00,usps,1,C,
2025-06-09 08:00:00,7a0b7c7c-3a43-424d-8fe5-d24989eb651d,2025-06-09 13:00:00,2025-06-09 21:00:00,ups,4,A,
2025-06-09 04:00:00,fc9d4752-0f69-45d5-ba09-0de7dc09e8d5,2025-06-09 14:00:00,2025-06-10 06:00:00,dhl,5,C,
2025-06-08 21:00:00,76a39598-6ae5-4b01-9cca-2c2d83edd529,2025-06-09 14:00:00,2025-06-09 21:00:00,dhl,1,C,
2025-06-09 06:00:00,17f423be-6adf-48b5-ada8-14b1bb165cca,2025-06-09 14:00:00,2025-06-10 09:00:00,fedex,5,A,
2025-06-09 11:00:00,74bdf030-ee59-41e4-a2e0-28967146b6d2,2025-06-09 14:00:00,2025-06-10 09:00:00,fedex,1,B,
2025-06-08 18:00:00,ed93812d-abec-4b13-8883-2e68efd53e44,2025-06-09 14:00:00,2025-06-09 21:00:00,usps,2,B,
2025-06-08 16:00:00,1349d422-c328-4f41-a8c8-ce808e136369,2025-06-09 15:00:00,2025-06-10 04:00:00,fedex,3,A,
2025-06-08 20:00:00,7f2acfd0-dd25-47f7-915c-85d355c84974,2025-06-09 15:00:00,2025-06-10 11:00:00,ups,3,B,
2025-06-08 23:00:00,69de2116-ca7c-423b-983f-86b760129532,2025-06-09 15:00:00,2025-06-10 07:00:00,usps,3,A,
2025-06-08 17:00:00,e6bb4943-4083-4755-8f3c-69aa93bb5507,2025-06-09 15:00:00,2025-06-10 06:00:00,dhl,4,A,
2025-06-09 14:00:00,4bb05fd4-7761-4e33-b40e-34ee2165bbc7,2025-06-09 16:00:00,2025-06-10 09:00:00,ups,1,B,
2025-06-09 14:00:00,b4c03876-4b9f-4c24-9c93-a48b504fa3f0,2025-06-09 16:00:00,2025-06-10 08:00:00,fedex,3,A,
2025-06-08 23:00:00,82dcd858-6717-4796-897e-8df6d8bfd512,2025-06-09 16:00:00,2025-06-10 09:00:00,dhl,3,B,
2025-06-08 19:00:00,2603c32e-4bdf-48b7-a7fc-88c2abed74cf,2025-06-09 16:00:00,2025-06-10 14:00:00,ups,2,B,
2025-06-10 04:00:00,2aab535c-661b-4de2-98c1-3ed7a1fbc902,2025-06-10 08:00:00,2025-06-11 01:00:00,usps,3,A,
2025-06-10 05:00:00,20941e96-7f34-4146-ae17-0cb0d9a4b968,2025-06-10 08:00:00,2025-06-10 21:00:00,usps,3,C,
2025-06-09 15:00:00,ef067520-d51e-46f6-b067-009033c06faa,2025-06-10 09:00:00,2025-06-10 22:00:00,usps,4,A,
2025-06-10 08:00:00,741a6a59-785d-4557-8472-954131efdeed,2025-06-10 09:00:00,2025-06-11 02:00:00,dhl,4,C,
2025-06-09 18:00:00,ba924f44-7e43-4d77-9dc6-7adb4ab5bd00,2025-06-10 09:00:00,2025-06-10 19:00:00,ups,3,C,wrong items
2025-06-10 02:00:00,d3b7ab0a-8043-467b-b816-6f3426804164,2025-06-10 10:00:00,2025-06-10 23:00:00,fedex,1,C,
2025-06-09 12:00:00,34889a37-d466-4000-89eb-4efd8972a49c,2025-06-10 10:00:00,2025-06-10 21:00:00,ups,2,A,
2025-06-10 04:00:00,b78dddbe-0fab-4ac0-81ce-f1c019cee2eb,2025-06-10 10:00:00,2025-06-10 23:00:00,fedex,1,B,
2025-06-09 13:00:00,8a5d4d3a-9f99-4364-a6ee-19d599bc7315,2025-06-10 11:00:00,2025-06-10 19:00:00,dhl,4,A,
2025-06-10 04:00:00,95884131-f032-4b0e-801e-9cbcb681821e,2025-06-10 11:00:00,2025-06-11 08:00:00,ups,5,A,
2025-06-09 12:00:00,db201c73-cad9-4ad7-9e8a-3840c8c0d592,2025-06-10 11:00:00,2025-06-10 22:00:00,ups,4,B,
2025-06-09 14:00:00,1a515207-6bcf-4fbe-856d-e8cad512d80f,2025-06-10 11:00:00,2025-06-11 04:00:00,dhl,2,A,
2025-06-10 07:00:00,4e3e81ee-08ac-4fe2-8546-ff2968c0f178,2025-06-10 11:00:00,2025-06-10 17:00:00,fedex,1,C,
2025-06-10 09:00:00,b9ea43bd-35e2-4454-910a-1cc610552f32,2025-06-10 12:00:00,2025-06-11 07:00:00,fedex,3,C,
2025-06-10 06:00:00,23cf8ac0-6b41-4f99-9022-1ce356296582,2025-06-10 12:00:00,2025-06-11 00:00:00,fedex,5,C,
2025-06-09 16:00:00,977138ff-f5e6-461d-ad1e-e44e226675e2,2025-06-10 12:00:00,2025-06-10 20:00:00,dhl,2,B,
2025-06-09 20:00:00,91d1bbbf-b032-4972-bec1-884367e664bb,2025-06-10 12:00:00,2025-06-11 10:00:00,fedex,1,B,
2025-06-09 15:00:00,a43c640e-ae50-4d60-b019-daafd7686e8c,2025-06-10 12:00:00,2025-06-11 06:00:00,usps,2,C,
2025-06-10 08:00:00,a8963188-ab90-4496-86f8-f05479086526,2025-06-10 12:00:00,2025-06-11 05:00:00,usps,3,C,
2025-06-09 14:00:00,3ab388a7-a87e-4179-b1e7-bc64bd85bbac,2025-06-10 13:00:00,2025-06-10 21:00:00,fedex,3,B,
2025-06-10 11:00:00,ccf88176-201f-416b-9d3d-c5c542b6eaf5,2025-06-10 14:00:00,2025-06-11 03:00:00,dhl,5,C,
2025-06-10 13:00:00,a32f4fee-a029-47dc-844e-5984f601fc4f,2025-06-10 14:00:00,2025-06-11 06:00:00,usps,1,C,poorly packed
2025-06-10 11:00:00,8bdfbad7-5b23-457a-a716-5fb5f4264b0e,2025-06-10 14:00:00,2025-06-11 03:00:00,dhl,2,B,
2025-06-09 22:00:00,da7f2d47-5ade-4fb8-b241-98fdff406e7f,2025-06-10 14:00:00,2025-06-10 23:00:00,fedex,5,C,
2025-06-10 04:00:00,b5af3ec4-d88b-45e9-a36e-21e8c3bafb50,2025-06-10 14:00:00,2025-06-11 11:00:00,fedex,4,B,
2025-06-10 06:00:00,5778e5c7-a4d5-408d-a39a-0622a532545b,2025-06-10 14:00:00,2025-06-11 07:00:00,fedex,3,A,
2025-06-09 18:00:00,2cc6a18b-18a9-4c3a-8f74-26ff2d53b08c,2025-06-10 15:00:00,2025-06-11 12:00:00,ups,1,C,
2025-06-09 16:00:00,4f6db25e-2f30-4d87-9b5f-ade183f50621,2025-06-10 15:00:00,2025-06-10 21:00:00,dhl,5,C,
2025-06-10 01:00:00,8ac29f4e-78de-4b48-8797-576900a505dc,2025-06-10 15:00:00,2025-06-11 04:00:00,ups,5,A,
2025-06-10 06:00:00,6b5b44da-c7af-4862-93dc-44c32bb4390e,2025-06-10 16:00:00,2025-06-11 11:00:00,usps,1,C,
2025-06-09 17:00:00,5c77ae13-30ee-4ad7-9ebc-936f7397ac92,2025-06-10 16:00:00,2025-06-11 12:00:00,ups,4,A,
2025-06-11 00:00:00,87442668-cce7-4fb7-b3f6-e41ee82a0fd3,2025-06-11 08:00:00,2025-06-11 22:00:00,dhl,4,A,
2025-06-10 10:00:00,e7ea0e75-2002-4905-80e5-f485c7236adf,2025-06-11 08:00:00,2025-06-12 02:00:00,fedex,5,A,
2025-06-10 15:00:00,21224cf2-cb4d-431a-be5b-490bd8b159cf,2025-06-11 08:00:00,2025-06-11 22:00:00,dhl,1,B,
2025-06-11 04:00:00,0f6f02f6-0037-426e-ba06-bcec5731054b,2025-06-11 08:00:00,2025-06-11 23:00:00,fedex,3,A,wrong items
2025-06-11 05:00:00,4ac47b21-d925-4518-9760-143fa3f4cf78,2025-06-11 08:00:00,2025-06-11 22:00:00,dhl,5,C,
2025-06-10 20:00:00,c4cf0543-0c99-4f71-91de-5ba5a55b9852,2025-06-11 08:00:00,2025-06-12 04:00:00,ups,4,A,
2025-06-11 03:00:00,df72930f-5d5e-4b3d-ba81-dcd851d387c9,2025-06-11 08:00:00,2025-06-11 20:00:00,ups,2,B,
2025-06-10 13:00:00,bf4615d8-6938-4e44-ba15-0e9399408e4c,2025-06-11 08:00:00,2025-06-12 05:00:00,dhl,2,C,
2025-06-10 16:00:00,076a800b-2ae0-4a86-b0c0-85b72e2ccdef,2025-06-11 09:00:00,2025-06-12 03:00:00,ups,5,A,
2025-06-10 17:00:00,e2f7d366-fbf9-4b2c-b764-ab9756acd189,2025-06-11 09:00:00,2025-06-11 22:00:00,fedex,4,C,
2025-06-10 13:00:00,58248043-8217-45ef-9dbc-caa2d997f9bc,2025-06-11 09:00:00,2025-06-12 07:00:00,ups,5,C,
2025-06-10 13:00:00,c8f49a07-1c60-4d5f-aaa5-5b1137463527,2025-06-11 09:00:00,2025-06-12 03:00:00,usps,3,A,
2025-06-11 04:00:00,bd647a20-9840-45d1-8128-a8ad54ba0e97,2025-06-11 10:00:00,2025-06-12 04:00:00,fedex,5,B,
2025-06-10 20:00:00,f86460e7-015c-4fc1-b6b7-457061a869b4,2025-06-11 10:00:00,2025-06-11 18:00:00,ups,3,C,
2025-06-10 19:00:00,86040538-3c4a-4452-a3e9-8880a0069b81,2025-06-11 10:00:00,2025-06-12 05:00:00,ups,2,B,
2025-06-10 13:00:00,1674f67f-39bf-436d-a44a-b84d6b530b58,2025-06-11 11:00:00,2025-06-12 03:00:00,ups,2,C,
2025-06-10 18:00:00,0a22a520-00fd-4a65-a67c-2e2a2014d107,2025-06-11 11:00:00,2025-06-11 18:00:00,fedex,1,B,
2025-06-10 22:00:00,32676503-8d41-4508-9d31-0772663e676b,2025-06-11 11:00:00,2025-06-12 00:00:00,ups,5,C,
2025-06-11 06:00:00,0e547482-4c71-4110-b3f9-f2e6e9ba6286,2025-06-11 12:00:00,2025-06-12 11:00:00,ups,5,A,
2025-06-10 14:00:00,29d4f039-c2a0-4a54-af42-5106024c8642,2025-06-11 12:00:00,2025-06-12 04:00:00,fedex,3,C,
2025-06-11 09:00:00,588bec2c-b1b8-40f6-90ae-4739828fb300,2025-06-11 12:00:00,2025-06-12 02:00:00,dhl,4,B,
2025-06-10 21:00:00,aa5824ed-be6c-465c-8ceb-fdbb5fdac33b,2025-06-11 12:00:00,2025-06-12 09:00:00,usps,5,C,
2025-06-11 11:00:00,fbd6eb9a-11b2-48b0-8e60-3e419eb03893,2025-06-11 12:00:00,2025-06-12 05:00:00,fedex,4,A,
2025-06-10 14:00:00,311df4f2-4dfb-44fe-b069-588b952c1e44,2025-06-11 13:00:00,2025-06-12 04:00:00,fedex,1,C,
2025-06-11 07:00:00,ef205750-b76e-4e54-b479-43070a5699b1,2025-06-11 13:00:00,2025-06-12 12:00:00,ups,5,C,
